Pitcher,Date,PitchCall,TaggedPitchType,PlateLocHeight,PlateLocSide,PlayResult,Angle,TaggedHitType,ExitSpeed,Strikes,Balls,xwOBACON_value,PitchofPA,woba_value,Run_Value,BatterSide,RelSpeed,InducedVertBreak,HorzBreak,SpinAxis,SpinRate,RelHeight,RelSide,Extension,wStuff_plus_2,Stuff_plus,VertApprAngle,pitchzone
Pitcher 1,2024-03-03,BallCalled,Fastball,4.36162,0.2327,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,91.20657,20.69269,1.12004,183.286615,2446.64343,5.51924,1.65899,5.68867,306.2121013630542,120.89995827439118,-2.656913,Chase
Pitcher 1,2024-03-03,BallCalled,Fastball,3.38803,1.09753,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Left,89.8839,19.82895,5.7467,197.212066,2428.307105,5.51531,1.56973,6.17285,190.36224575958013,104.11658175747763,-3.869131,Shadow
Pitcher 1,2024-03-03,BallCalled,Fastball,3.92983,-0.14477,Undefined,NA,Undefined,NA,0,2,NA,3,0,0.10037003900000001,Left,89.96731,17.4856,4.15394,194.350565,2597.577379,5.55249,1.68844,5.47363,133.65137838313223,95.9007766119153,-3.549693,Chase
Pitcher 1,2024-03-03,StrikeCalled,Fastball,3.16277,0.67136,Undefined,NA,Undefined,NA,0,3,NA,4,0,-0.062705855,Left,90.05892,19.54383,6.13874,198.503417,2502.28674,5.55724,1.65647,5.95565,223.71787363972354,108.94887143754968,-4.142229,Shadow
Pitcher 1,2024-03-03,StrikeCalled,Fastball,3.20992,0.62912,Undefined,NA,Undefined,NA,0,2,NA,3,0,-0.066045674,Left,89.61435,19.90729,1.13358,183.467148,2533.143558,5.66965,1.55248,5.78768,212.92618291122466,107.38545983201075,-4.209382,Shadow
Pitcher 1,2024-03-08,StrikeCalled,Fastball,2.88738,0.059,Undefined,NA,Undefined,NA,0,2,NA,3,0,-0.066045674,Right,90.96752,24.99336,6.89548,196.137613,2550.749975,5.74309,1.58235,5.85916,304.56024035568964,120.66065020537555,-4.076835,Heart
Pitcher 1,2024-03-08,StrikeSwinging,Fastball,2.86667,0.17526,Undefined,NA,Undefined,NA,1,3,NA,5,0,-0.089749827,Right,91.85045,24.74167,7.38823,197.360833,2550.997027,5.68241,1.53584,5.84632,331.2324417565468,124.52469989549972,-3.981526,Heart
Pitcher 1,2024-03-08,StrikeSwinging,Fastball,2.28421,0.07194,Undefined,NA,Undefined,NA,2,3,NA,6,0,-0.332505049,Right,91.2928,23.32926,7.9289,199.635978,2481.211452,5.58892,1.57331,5.98144,315.65437519110725,122.26787743153221,-4.659036,Heart
Pitcher 1,2024-03-08,StrikeSwinging,Fastball,3.55184,-0.3778,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.38844,23.84934,1.94102,184.864023,2574.123037,5.65329,1.52667,5.94014,334.9061718863731,125.05691977328226,-3.291899,Shadow
Pitcher 1,2024-03-08,FoulBall,Fastball,2.42855,-0.33934,Undefined,69.137167,Undefined,78.51182,2,2,0.002,6,0,0,Right,91.86919,22.46926,7.39906,199.052043,2588.53346,5.63736,1.45407,5.83595,251.30042181723928,112.94480469916415,-4.574748,Heart
Pitcher 1,2024-03-08,StrikeSwinging,Fastball,2.68211,-1.31426,Undefined,NA,Undefined,NA,2,3,NA,8,0,-0.332505049,Right,91.96053,22.06812,7.06772,198.664339,2620.772926,5.54484,1.60204,5.87778,266.9889286950251,115.21762684940748,-4.281504,Chase
Pitcher 1,2024-03-08,FoulBall,Fastball,2.37488,-0.00248,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.26192,18.65509,9.0291,207.268004,2575.073534,5.59996,1.62874,5.88204,162.1735534485739,100.0328353072934,-5.009512,Heart
Pitcher 1,2024-03-08,FoulBall,Fastball,3.00063,-0.19607,Undefined,-57.600307,Undefined,68.86069,1,1,0.202,3,0,-0.06520830700000001,Right,91.42372,21.63607,5.32343,194.598464,2608.851582,5.57232,1.56527,5.91186,265.7705209569622,115.04111393350863,-4.061776,Heart
Pitcher 3,2024-03-08,StrikeCalled,Fastball,2.20937,-0.64465,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.61812,20.30182,-14.41768,142.884992,2354.852565,6.01408,-0.63438,4.91655,209.84590351504116,106.93921422717904,-5.505349,Shadow
Pitcher 3,2024-03-08,StrikeCalled,Fastball,2.09289,0.35591,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,91.43128,22.45462,-13.95918,146.572167,2319.986031,6.02241,-0.46142,4.81623,251.64808338954373,112.99517105515184,-5.484108,Heart
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,2.00198,0.22842,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,91.92274,23.51852,-15.55895,145.00487,2452.247267,5.96933,-0.67833,4.97417,290.3038333150539,118.59529892897577,-5.396072,Heart
Pitcher 3,2024-03-08,BallCalled,Fastball,2.35125,1.55157,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,92.01324,25.06954,-11.91788,153.337397,2426.782931,6.06503,-0.29075,4.81566,296.72974373113686,119.52623210463906,-5.008721,Chase
Pitcher 3,2024-03-08,InPlay,Fastball,2.96639,-0.26546,Out,-7.26777,GroundBall,94.24999,0,1,0.233,2,0,-0.32324804199999996,Left,91.61331,23.6382,-13.25131,149.28766100000001,2327.911166,5.95158,-0.52454,4.89666,273.5162761825502,116.16325539567714,-4.391296,Heart
Pitcher 3,2024-03-08,BallCalled,Fastball,1.52189,-1.4492,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,91.76974,25.48801,-14.09914,149.736691,2456.164776,6.04491,-0.50468,4.81927,330.3095905882694,124.39100479035184,-5.82326,Chase
Pitcher 3,2024-03-08,InPlay,Fastball,1.98078,0.19914,HomeRun,35.0855,FlyBall,106.51668,0,1,1.602,2,2,1.3387519579999998,Right,91.45444,23.00808,-15.30261,144.841018,2394.335541,6.0231,-0.448,4.76901,272.9289913081555,116.07817438182252,-5.541169,Heart
Pitcher 3,2024-03-08,StrikeCalled,Fastball,1.5055,0.92199,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,92.15831,18.53249,-16.57623,136.003835,2390.864792,5.93604,-0.44614,5.04789,199.3480113528344,105.41836574726959,-6.337695,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,3.86946,-1.17207,Undefined,NA,Undefined,NA,1,3,NA,1,0.7,0.186745124,Right,90.58183,20.79686,-13.2769,145.491856,2320.576553,5.99763,-0.7066,4.73275,176.3384259631095,102.08492581260433,-3.878732,Chase
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,2.5611,-0.87802,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,90.32401,22.45993,-18.40643,138.810101,2340.151068,5.96071,-0.81118,4.95376,273.9851965714137,116.23118873406378,-5.046992,Shadow
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,3.01668,-1.98921,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,88.08599,25.05222,-14.52839,148.28324,2194.159484,5.97744,-0.76067,4.93747,234.32575379291683,110.4856540751277,-4.553789,Waste
Pitcher 3,2024-03-08,InPlay,Fastball,2.97127,-1.25556,Out,-10.985365,GroundBall,76.09582,2,0,0.068,3,0,-0.18075752399999997,Right,90.52919,22.033080000000002,-10.933,152.100541,2333.915309,6.01045,-0.80036,4.69606,214.50574574206462,107.61429393442731,-4.680158,Chase
Pitcher 3,2024-03-08,BallCalled,Fastball,3.46671,-0.03944,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,91.57916,20.27233,-15.74434,140.35842,2330.436751,5.95994,-0.6104,4.81957,223.85427075046414,108.96863153179801,-4.149297,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,2.6316,-1.64186,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,91.37126,19.98033,-17.02654,137.582808,2294.728892,5.95781,-0.65186,4.8264,207.91339873706195,106.65924879139487,-5.089619,Chase
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,3.22854,-1.3463,Undefined,NA,Undefined,NA,0,2,NA,3,0,-0.066045674,Right,91.07463,24.19505,-16.34899,144.359746,2356.311231,6.00849,-0.58003,4.88656,312.2380247221927,121.77294460718944,-4.185986,Chase
Pitcher 3,2024-03-08,StrikeCalled,Fastball,2.88748,-0.80688,Undefined,NA,Undefined,NA,1,3,NA,5,0,-0.089749827,Right,91.65247,21.85332,-18.81784,137.546492,2376.638091,5.8553,-0.62895,4.97079,312.516590098337,121.81330087322061,-4.505453,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,3.29354,0.08553,Undefined,NA,Undefined,NA,2,3,NA,6,0.7,0.276494951,Right,92.80644,22.85182,-16.2604,142.932033,2382.306466,5.99928,-0.48008,4.99119,306.7628350980141,120.97974405907127,-4.094623,Shadow
Pitcher 3,2024-03-08,StrikeCalled,Fastball,2.00373,-1.001,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,89.4719,24.47608,-9.45071,157.700351,2212.519988,5.95243,-0.92721,5.02257,262.3212428077612,114.54141081702181,-5.499499,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,1.41264,0.107,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,90.84943,22.45352,-15.52879,143.691208,2339.921255,5.96181,-0.65115,5.108,268.2399788060972,115.39886872447306,-6.174748,Shadow
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,1.06918,0.20767,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,89.2061,24.21663,-8.22252,160.160063,2148.037151,5.94595,-0.71226,5.19595,241.80595861925104,111.5693247743274,-6.511559,Chase
Pitcher 3,2024-03-08,InPlay,Fastball,2.62634,0.26014,Out,39.818954,FlyBall,95.63133,0,0,0.119,1,0,-0.285695997,Right,89.58227,21.47269,-10.84819,151.681425,2339.574497,5.94433,-0.49076,4.82551,159.07500314532948,99.58394276336183,-5.059622,Heart
Pitcher 3,2024-03-08,BallCalled,Fastball,1.91645,-1.51635,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,89.407,23.19174,-12.07296,151.044345,2420.910358,5.93096,-0.58088,5.10137,224.5688721782849,109.07215712326435,-5.658185,Chase
Pitcher 3,2024-03-08,BallCalled,Fastball,3.5174,-1.24004,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,89.74963,17.73359,-17.23414,133.605078,2372.98183,5.99179,-0.48202,4.90695,125.75137869908454,94.75628947820071,-4.484651,Chase
Pitcher 3,2024-03-08,BallCalled,Fastball,2.10903,-0.93458,Undefined,NA,Undefined,NA,0,2,NA,3,0,0.10037003900000001,Right,90.81775,17.69639,-21.00017,127.887528,2480.725827,5.83495,-0.78217,4.82958,215.61055966740594,107.77435031079085,-5.745751,Shadow
Pitcher 3,2024-03-08,StrikeCalled,Fastball,3.04947,-0.66831,Undefined,NA,Undefined,NA,0,3,NA,4,0,-0.062705855,Right,90.29955,17.73903,-20.37848,128.83966,2410.827801,5.80266,-0.78335,4.95656,179.35162913160224,102.52145396393725,-4.74609,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,2.56991,-1.46671,Undefined,NA,Undefined,NA,1,3,NA,5,0.7,0.186745124,Right,90.59613,19.54229,-19.22509,133.521993,2393.067252,5.73927,-0.917,4.88497,224.95334712518505,109.127856698905,-4.984461,Chase
Pitcher 3,2024-03-08,FoulBall,Fastball,2.37026,0.41107,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,88.80732,22.72726,-15.03914,144.862243,2267.169055,6.01155,-0.74683,5.11771,204.31289606257835,106.13763750650173,-5.342395,Heart
Pitcher 3,2024-03-08,BallCalled,Fastball,3.74032,-0.14406,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,90.37539,20.44233,-16.09084,139.907,2349.741471,5.9318,-0.85064,4.84085,207.9093334432709,106.65865984498669,-3.917914,Shadow
Pitcher 3,2024-03-08,InPlay,Fastball,2.0888,-0.70336,Out,-18.12806,GroundBall,82.77078,1,2,0.062,4,0,-0.31854501799999996,Right,89.66062,17.7819,-16.10611,135.55722,2199.734246,5.93147,-0.63137,5.10967,109.80463654841643,92.44605632047572,-5.934564,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,1.12088,1.12492,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,89.37102,19.84895,-13.63713,143.468945,2341.318317,5.90616,-0.72528,5.12451,133.59692055538807,95.8928872086652,-6.794965,Chase
Pitcher 3,2024-03-08,FoulBall,Fastball,2.69628,0.13155,Undefined,37.990234,Undefined,79.27057,1,2,0.022,4,0,-0.074261513,Left,89.60171,23.02202,-12.18721,150.601001,2353.096641,5.84229,-0.81933,5.01457,224.0165826272535,108.99214594471749,-4.761908,Heart
Pitcher 3,2024-03-08,InPlay,Fastball,3.60166,-0.15238,Out,68.500365,Popup,88.6792,0,2,0.006,3,0,-0.38459069199999996,Right,89.68717,23.28513,-8.84843,157.972131,2340.70718,5.95254,-0.61795,5.0041,221.52709007775792,108.63148869075211,-3.909124,Shadow
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,3.95992,0.78267,Undefined,NA,Undefined,NA,2,0,NA,4,0,-0.18075752399999997,Left,90.1537,22.41328,-3.52496,170.491924,2425.854508,5.99396,-0.4646,4.9967,235.12645554469452,110.60165317506471,-3.603991,Chase
Pitcher 3,2024-03-08,FoulBall,Fastball,2.38415,0.10249,Undefined,52.522752,Undefined,86.01652,0,0,0.018,1,0,-0.045277334999999995,Right,89.49964,23.10048,-3.16559,171.713828,2383.013719,5.95207,-0.70559,4.92043,235.50904071237187,110.65707897499746,-5.191626,Heart
Pitcher 3,2024-03-08,BallCalled,Fastball,3.25037,-1.92009,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,90.23885,18.25399,-16.68836,135.514559,2352.729432,5.95984,-0.73368,4.69157,145.78620059484612,97.65877008617642,-4.633479,Waste
Pitcher 3,2024-03-08,BallCalled,Fastball,4.02886,-0.16796,Undefined,NA,Undefined,NA,1,2,NA,4,0,0.103709858,Right,89.48875,16.48387,-14.33698,136.816593,2348.716205,5.93131,-0.65568,5.02272,56.705088982517594,84.7534295577237,-3.960693,Chase
Pitcher 3,2024-03-08,FoulBall,Fastball,2.75592,-1.04789,Undefined,NA,Undefined,NA,1,3,NA,5,0,-0.089749827,Right,90.83698,22.04458,-11.56871,150.976135,2349.658073,5.77862,-0.93658,4.87712,229.39272086205943,109.77099674027271,-4.55765,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,1.09958,-1.55286,Undefined,NA,Undefined,NA,2,3,NA,6,0.7,0.276494951,Right,90.56257,16.2293,-16.71753,132.002167,2269.411294,5.77661,-0.74965,4.95436,95.97185351769618,90.44207621474317,-6.804688,Chase
Pitcher 3,2024-03-08,FoulBall,Fastball,2.58961,-0.44847,Undefined,82.148214,Undefined,70.40391,0,1,0.001,2,0,-0.054525726,Right,89.49298,21.28702,-15.1419,142.858659,2341.30605,5.79637,-0.94186,5.13031,192.07085222894833,104.36411064342457,-4.941225,Heart
Pitcher 3,2024-03-08,StrikeCalled,Fastball,2.1887,-0.10636,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,88.80572,17.87525,-15.13867,137.578239,2348.106365,5.95448,-0.75239,5.06671,88.38163801293302,89.3424680711044,-5.878737,Heart
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,2.36164,-0.55563,Undefined,NA,Undefined,NA,1,2,NA,4,0,-0.074261513,Right,89.18122,18.6704,-16.73438,135.967444,2373.069867,5.89406,-0.76653,5.00206,136.25285855899875,96.27765771431649,-5.562656,Heart
Pitcher 3,2024-03-08,FoulBall,Fastball,2.47525,-0.69626999999999994,Undefined,64.706703,Undefined,63.07322,2,2,0.006,5,0,0,Right,90.26545,22.73568,-14.62867,145.618008,2331.120526,5.92709,-0.58435,4.96328,236.73825018678528,110.83515675782914,-5.050334,Shadow
Pitcher 3,2024-03-08,StrikeCalled,Fastball,2.3231,0.22103,Undefined,NA,Undefined,NA,2,2,NA,6,0,-0.24428350499999998,Right,90.3729,21.18458,-14.16477,144.63226,2387.270245,5.94637,-0.58109,4.99922,195.84655224222732,104.91110308124576,-5.304821,Heart
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,2.80411,-0.28372000000000003,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,89.9254,20.37714,-15.05536,141.804732,2402.696868,5.98477,-0.78057,4.86366,187.2719933124948,103.66889133886143,-4.947076,Heart
Pitcher 3,2024-03-08,StrikeCalled,Fastball,1.62656,-0.53301,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,90.2609,16.56721,-14.87028,135.920389,2310.366694,5.96314,-0.82535,5.1056,91.35909985495377,89.77381831232023,-6.457771,Shadow
Pitcher 3,2024-03-08,StrikeSwinging,Fastball,2.08828,-1.15716,Undefined,NA,Undefined,NA,2,1,NA,5,0,-0.20351400899999997,Right,90.19318,17.03245,-15.1408,136.21308200000001,2286.384797,5.93196,-0.62937,4.84614,98.51327324816475,90.81025625261874,-5.913295,Chase
Pitcher 3,2024-03-08,FoulBall,Fastball,3.2651,-0.14193,Undefined,-39.350783,Undefined,69.80666,0,0,0.067,1,0,-0.045277334999999995,Right,87.42753,18.92816,-13.70052,141.928051,2299.558769,6.10182,-0.80293,4.75481,85.69462931311037,88.95319629792496,-4.966015,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,5.02448,-1.52659,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,88.30575,20.10737,-12.5954,146.115239,2266.748986,6.08447,-0.915,4.95837,112.85228226758689,92.88757422594529,-2.901641,Waste
Pitcher 3,2024-03-08,InPlay,Fastball,2.71312,-0.13925,Single,6.884678,GroundBall,95.84404,0,1,0.514,2,0.9,0.42375195800000004,Right,88.62772,16.76965,-15.64048,134.68127,2147.544272,5.97193,-0.8741,4.83581,79.03650420859344,87.98862176355264,-5.45559,Heart
Pitcher 3,2024-03-08,InPlay,Fastball,2.8152,-0.90125,Single,1.730032,GroundBall,79.59383,0,0,0.198,1,0.9,0.461304003,Left,87.22107,18.84851,-16.96548,135.856946,2175.407826,6.03546,-0.91144,4.95892,107.09618564532236,92.05367817682234,-5.353239,Shadow
Pitcher 3,2024-03-08,BallinDirt,Fastball,1.05671,0.74481,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,88.41106,22.35682,-13.24005,147.791351,2209.973708,5.91251,-0.97204,5.13283,192.16412263645591,104.3776228947686,-6.665476,Chase
Pitcher 3,2024-03-08,HitByPitch,Fastball,3.9921,-0.67785,Undefined,NA,Undefined,NA,2,2,NA,6,0.7,0.384716495,Left,90.10116,20.31851,-13.16583,145.308098,2213.159805,5.8602,-0.75055,4.68514,173.65829183291387,101.69664997066573,-3.600034,Chase
Pitcher 3,2024-03-08,BallCalled,Fastball,1.26206,-0.76614,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,87.73702,19.27442,-12.73532,144.544338,2058.751131,5.96769,-1.02617,5.03799,86.75573689338289,89.10692085763111,-6.843088,Shadow
Pitcher 3,2024-03-08,BallCalled,Fastball,0.77302,0.40718,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,89.09516,14.34391,-15.06946,130.757912,2196.204921,5.91142,-0.86558,5.11303,54.60049725269451,84.4485335763519,-7.628135,Chase
Pitcher 3,2024-03-08,InPlay,Fastball,2.79222,-0.8052,Out,30.756878,LineDrive,72.78389,0,2,0.506,3,0,-0.38459069199999996,Right,89.0227,18.48229,-15.60902,137.670056,2221.04307,5.91232,-0.86627,5.0461,115.00405188005283,93.1993049518538,-5.150756,Shadow
Pitcher 1,2024-03-13,StrikeSwinging,Fastball,3.43746,-1.18569,Undefined,NA,Undefined,NA,1,2,NA,4,0,-0.074261513,Right,91.74997,18.22997,0.40315,181.343358,2428.301207,5.52918,1.6357,5.65989,258.9381630592011,114.05129798165349,-3.773809,Chase
Pitcher 1,2024-03-13,BallCalled,Fastball,3.25919,0.82923,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,91.03642,24.23757,10.70434,204.943479,2382.662205,5.57825,1.71166,5.80197,317.3264791574119,122.510118134343,-3.596303,Shadow
Pitcher 1,2024-03-13,FoulBallNotFieldable,Fastball,2.91058,0.84795,Undefined,9.985958,Undefined,77.32157,0,1,0.329,2,0,-0.054525726,Left,91.67425,24.18946,10.1743,203.890534,2304.605613,5.61186,1.63249,5.70826,325.4074231030693,123.68081898800875,-3.971437,Shadow
Pitcher 1,2024-03-13,FoulBallNotFieldable,Fastball,2.66386,-0.28374,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,90.20262,18.72934,6.43941,200.207335,2459.80112,5.63885,1.56133,5.6126,143.76760905486756,97.36633310666672,-4.846292,Heart
Pitcher 1,2024-03-13,StrikeSwinging,Fastball,3.63828,-0.15906,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,90.71884,21.80974,2.04866,185.671944,2372.945872,5.57829,1.65351,5.46177,298.7130668958932,119.81355969132812,-3.424898,Shadow
Pitcher 1,2024-03-13,BallCalled,Fastball,4.81347,1.20475,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Left,90.37683,18.24068,11.92178,214.919026,2395.687571,5.54957,1.77371,5.80404,130.83023231679286,95.49207211768922,-2.459986,Waste
Pitcher 1,2024-03-13,BallCalled,Fastball,6.12964,0.90597,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Left,90.46276,19.25288,10.1815,209.335504,2332.303177,5.57605,1.7847,5.68117,148.6835558624509,98.07851514417558,-0.988531,Waste
Pitcher 1,2024-03-13,BallCalled,Fastball,3.96759,-0.40307,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Left,90.17559,16.39694,5.1824,198.813391,2349.499757,5.52704,1.73434,5.74783,123.75352434537683,94.46685673208664,-3.528511,Chase
Pitcher 1,2024-03-13,InPlay,Fastball,2.19631,-0.09589,Single,12.04704,LineDrive,104.80737,2,3,0.859,6,0.9,0.414494951,Left,90.29348,17.13918,5.11579,197.760214,2358.537638,5.50344,1.72044,5.69507,120.41154004732911,93.98269746839512,-5.304334,Heart
Pitcher 1,2024-03-13,StrikeCalled,Fastball,3.11174,0.61615,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,91.32667,18.46084,7.90107,204.495658,2395.089388,5.51235,1.66544,5.83948,165.80825355779882,100.55940083593752,-4.136775,Shadow
Pitcher 1,2024-03-13,InPlay,Fastball,2.63813,-0.58116,Double,12.369655,LineDrive,99.24781,1,0,0.881,2,1.25,0.795581338,Left,90.20954,17.52466,3.50729,192.104161,2466.41365,5.5485,1.73298,5.41133,154.10548593754032,98.86399988582315,-4.859251,Shadow
Pitcher 1,2024-03-13,BallCalled,Fastball,3.38208,0.88462,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,91.41605,18.78269,4.06051,193.019979,2415.30345,5.59205,1.71748,5.64249,221.24189470432557,108.59017192511384,-3.949986,Shadow
Pitcher 1,2024-03-13,BallCalled,Fastball,4.3218,1.09027,Undefined,NA,Undefined,NA,1,2,NA,4,0,0.103709858,Left,89.8617,19.73324,6.66244,199.782946,2570.110714,5.51313,1.77844,5.78614,172.56510761539136,101.53827841094773,-2.864815,Chase
Pitcher 1,2024-03-13,FoulBallNotFieldable,Fastball,2.46028,0.1017,Undefined,41.832403,Undefined,75.8446,1,3,0.082,5,0,-0.089749827,Left,90.35787,21.06989,6.56315,198.294518,2571.994031,5.56162,1.76573,5.75525,218.65844655405053,108.21590315462527,-4.752987,Heart
Pitcher 3,2024-03-22,StrikeCalled,Fastball,2.31222,0.40341,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,89.85055,24.79828,-9.18438,158.72219,2302.11392,5.95821,-0.55757,4.92714,252.13895752083195,113.0662848716077,-5.037289,Heart
Pitcher 3,2024-03-22,BallCalled,Fastball,1.16134,0.06176,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Left,91.39701,17.69462,-20.21828,129.161072,2344.970912,6.08804,-0.47535,4.75562,192.48399698037383,104.42396366510545,-6.90603,Chase
Pitcher 3,2024-03-22,BallCalled,Fastball,1.06262,-0.94112,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,89.1533,18.07111,-18.64426,132.033084,2246.638996,6.05328,-0.90237,4.9476,148.866775434248,98.10505849239748,-7.09666,Chase
Pitcher 3,2024-03-22,StrikeSwinging,Fastball,1.97251,-1.3349,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,89.28163,20.73918,-16.95895,138.950347,2357.73576,6.00762,-0.91957,4.93889,182.19444236245525,102.93329741917621,-5.856821,Chase
Pitcher 3,2024-03-22,FoulBallNotFieldable,Fastball,3.14611,-0.46093,Undefined,48.2604,Undefined,73.93152,1,1,0.131,3,0,-0.06520830700000001,Right,88.90227,24.7245,-11.27453,154.361675,2299.819208,6.03914,-0.82764,4.96649,239.52446891585498,111.23880126601489,-4.322299,Heart
